Price,Location,City,Area,No. of Bedrooms,No. of Bathrooms,No.of floor,ATM,School,24X7Security,CarParking,Hospital,Latitude,Longitude
7625000,Electronic City Phase 2,Bangalore,1535,3,3,1,1,1,1,1,1,12.8371576,77.6725236
7216000,Electronic City Phase 2,Bangalore,1605,3,3,1,1,1,1,1,1,12.8371576,77.6725236
7216000,Electronic City Phase 2,Bangalore,1605,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8101000,Electronic City Phase 2,Bangalore,1610,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8101000,Electronic City Phase 2,Bangalore,1610,3,3,1,1,1,1,1,1,12.8371576,77.6725236
4304000,Electronic City Phase 2,Bangalore,1630,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8184111,Electronic City Phase 2,Bangalore,1640,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8184111,Electronic City Phase 2,Bangalore,1640,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8700000,Electronic City Phase 2,Bangalore,1650,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8211000,Electronic City Phase 2,Bangalore,1650,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8211000,Electronic City Phase 2,Bangalore,1650,3,3,1,1,1,1,1,1,12.8371576,77.6725236
6700000,Electronic City Phase 2,Bangalore,1650,3,3,1,1,1,1,1,1,12.8371576,77.6725236
3861000,Electronic City Phase 2,Bangalore,1675,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8364000,Electronic City Phase 2,Bangalore,1680,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8364000,Electronic City Phase 2,Bangalore,1680,3,3,1,1,1,1,1,1,12.8371576,77.6725236
6018000,Electronic City Phase 2,Bangalore,1700,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8134000,Electronic City Phase 2,Bangalore,1710,3,3,1,1,1,1,1,1,12.8371576,77.6725236
8134000,Electronic City Phase 2,Bangalore,1710,3,3,1,1,1,1,1,1,12.8371576,77.6725236
7520111,Electronic City Phase 2,Bangalore,1727,3,3,1,1,0,1,1,0,12.8371576,77.6725236
8342000,Electronic City Phase 2,Bangalore,2150,4,4,1,1,1,1,1,1,12.8371576,77.6725236
8342000,Electronic City Phase 2,Bangalore,2150,4,4,1,1,1,1,1,1,12.8371576,77.6725236
4400000,Electronic City Phase 2,Bangalore,2150,4,4,1,1,1,1,1,1,12.8371576,77.6725236
7617000,Electronic City Phase 2,Bangalore,2225,4,4,1,1,1,1,1,1,12.8371576,77.6725236
7617000,Electronic City Phase 2,Bangalore,2225,4,4,1,1,1,1,1,1,12.8371576,77.6725236
7114000,Electronic City Phase 2,Bangalore,2820,4,4,1,1,1,1,1,1,12.8371576,77.6725236
7114000,Electronic City Phase 2,Bangalore,2820,4,4,1,1,1,1,1,1,12.8371576,77.6725236
7040000,Electronic City Phase 2,Bangalore,2820,4,4,1,1,1,1,1,1,12.8371576,77.6725236
6011000,Electronic City Phase 2,Bangalore,2820,4,4,1,1,1,1,1,1,12.8371576,77.6725236
3851000,Electronic City Phase I,Bangalore,1005,2,2,0,1,1,1,1,1,12.8469608,77.6704484
4100000,Electronics City,Bangalore,1000,2,2,0,1,1,1,1,1,52.3601871,4.9404919
4000000,Electronics City,Bangalore,1005,2,2,0,0,0,0,0,0,52.3601871,4.9404919
4000000,Electronics City,Bangalore,1005,2,2,0,0,0,0,0,0,52.3601871,4.9404919
4011000,Electronics City,Bangalore,1015,2,2,0,0,0,0,0,0,52.3601871,4.9404919
6528000,Electronics City,Bangalore,1020,2,2,0,1,1,1,1,1,52.3601871,4.9404919
7418111,Electronics City,Bangalore,1030,2,2,0,1,1,1,1,1,52.3601871,4.9404919
5050000,Electronics City,Bangalore,1260,2,2,0,0,0,0,0,0,52.3601871,4.9404919
5050000,Electronics City,Bangalore,1260,3,3,1,0,0,0,0,0,52.3601871,4.9404919
7500000,EPIP Zone,Bangalore,2585,3,3,1,1,1,1,1,1,12.9781922,77.7246451
2800000,Frazer Town,Bangalore,2400,3,3,1,1,1,1,1,1,12.9986827,77.615525
3150000,Frazer Town,Bangalore,2717,3,3,1,1,1,1,1,1,12.9986827,77.615525
6150000,Frazer Town,Bangalore,2775,3,3,1,1,1,1,1,1,12.9986827,77.615525
4133000,Geddalahalli,Bangalore,3525,4,4,1,1,1,1,1,1,13.0486343,77.6446688
5584000,Gottigere,Bangalore,1120,2,2,0,0,0,1,0,0,12.8565317,77.5877237
5606000,Gottigere,Bangalore,1125,2,2,0,0,0,1,0,0,12.8565317,77.5877237
5651000,Gottigere,Bangalore,1135,2,2,0,0,0,1,0,0,12.8565317,77.5877237
5674000,Gottigere,Bangalore,1140,2,2,0,0,0,1,0,0,12.8565317,77.5877237
5500000,Gottigere,Bangalore,1154,2,2,0,1,1,1,1,1,12.8565317,77.5877237
3217000,Gottigere,Bangalore,1154,2,2,0,1,1,1,1,1,12.8565317,77.5877237
3217000,Gottigere,Bangalore,1154,2,2,0,1,1,1,1,1,12.8565317,77.5877237
3217000,Gottigere,Bangalore,1154,2,2,0,1,1,1,1,1,12.8565317,77.5877237
3700000,Gottigere,Bangalore,1200,2,2,0,1,1,1,1,1,12.8565317,77.5877237
6800000,Gottigere,Bangalore,1211,2,2,0,0,0,1,1,0,12.8565317,77.5877237
6374000,Gottigere,Bangalore,1215,3,3,1,0,0,1,0,0,12.8565317,77.5877237
6058000,Gottigere,Bangalore,1225,2,2,0,0,0,1,0,0,12.8565317,77.5877237
6148000,Gottigere,Bangalore,1245,2,2,0,0,0,1,0,0,12.8565317,77.5877237
6113000,Gottigere,Bangalore,1255,2,2,0,0,0,1,0,0,12.8565317,77.5877237
6216000,Gottigere,Bangalore,1260,2,2,0,0,0,1,0,0,12.8565317,77.5877237
6283000,Gottigere,Bangalore,1275,2,2,0,0,0,1,0,0,12.8565317,77.5877237
6316000,Gottigere,Bangalore,1300,2,2,0,0,0,1,0,0,12.8565317,77.5877237
6411000,Gottigere,Bangalore,1305,2,2,0,0,0,1,0,0,12.8565317,77.5877237
7000000,Gottigere,Bangalore,1330,2,2,0,0,0,1,1,0,12.8565317,77.5877237
6813000,Gottigere,Bangalore,1410,3,3,1,0,0,1,0,0,12.8565317,77.5877237
6115000,Gottigere,Bangalore,1415,3,3,1,0,0,1,0,0,12.8565317,77.5877237
6183000,Gottigere,Bangalore,1430,3,3,1,0,0,1,0,0,12.8565317,77.5877237
7028000,Gottigere,Bangalore,1440,3,3,1,0,0,1,0,0,12.8565317,77.5877237
7015111,Gottigere,Bangalore,1455,3,3,1,0,0,1,0,0,12.8565317,77.5877237
7163000,Gottigere,Bangalore,1470,3,3,1,0,0,1,0,0,12.8565317,77.5877237
7344000,Gottigere,Bangalore,1510,3,3,1,0,0,1,0,0,12.8565317,77.5877237
7381000,Gottigere,Bangalore,1520,3,3,1,0,0,1,0,0,12.8565317,77.5877237
7412000,Gottigere,Bangalore,1525,3,3,1,0,0,1,0,0,12.8565317,77.5877237
6800000,Gottigere,Bangalore,2200,4,4,1,1,1,1,1,1,12.8565317,77.5877237
4133000,Gubbalala Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.8886669,77.5411424
5221000,HAL,Bangalore,1115,2,2,0,1,1,1,1,1,50.7360524,4.2374349
5780000,Harlur,Bangalore,486,1,1,0,1,1,1,1,1,12.8920326,77.65503767
6101111,Harlur,Bangalore,545,1,1,0,1,1,1,1,1,12.8920326,77.65503767
5143000,Harlur,Bangalore,811,2,2,0,1,1,1,1,1,12.8920326,77.65503767
4158000,Harlur,Bangalore,825,1,1,0,1,1,1,1,1,12.8920326,77.65503767
8011000,Harlur,Bangalore,1050,3,3,1,0,0,1,1,0,12.8920326,77.65503767
8864000,Harlur,Bangalore,1085,3,3,1,0,0,1,1,0,12.8920326,77.65503767
5221000,Harlur,Bangalore,1100,2,2,0,1,1,1,1,1,12.8920326,77.65503767
5221000,Harlur,Bangalore,1100,2,2,0,1,1,1,1,1,12.8920326,77.65503767
4704000,Harlur,Bangalore,1100,2,2,0,1,1,1,1,1,12.8920326,77.65503767
5625000,Harlur,Bangalore,1117,2,2,0,0,0,0,0,0,12.8920326,77.65503767
5321000,Harlur,Bangalore,1117,2,2,0,1,1,1,1,1,12.8920326,77.65503767
6000000,Harlur,Bangalore,1120,2,2,0,1,1,1,1,1,12.8920326,77.65503767
5625000,Harlur,Bangalore,1171,2,2,0,1,1,1,1,1,12.8920326,77.65503767
5503000,Harlur,Bangalore,1171,2,2,0,0,0,0,0,0,12.8920326,77.65503767
8672000,Harlur,Bangalore,1213,3,3,1,1,1,1,1,1,12.8920326,77.65503767
5701000,Harlur,Bangalore,1213,2,2,0,0,0,0,0,0,12.8920326,77.65503767
8863000,Harlur,Bangalore,1220,2,2,0,0,0,1,1,0,12.8920326,77.65503767
2811000,Harlur,Bangalore,1230,2,2,0,1,1,1,1,1,12.8920326,77.65503767
8863000,Harlur,Bangalore,1235,2,2,0,1,1,1,1,1,12.8920326,77.65503767
8816000,Harlur,Bangalore,1235,2,2,0,1,1,1,1,1,12.8920326,77.65503767
3861000,Harlur,Bangalore,1250,2,2,0,1,1,1,1,1,12.8920326,77.65503767
2811000,Harlur,Bangalore,1260,2,2,0,1,1,1,1,1,12.8920326,77.65503767
5503000,Harlur,Bangalore,1261,2,2,0,1,1,1,1,1,12.8920326,77.65503767
5164000,Harlur,Bangalore,1261,2,2,0,0,0,0,0,0,12.8920326,77.65503767
6100000,Harlur,Bangalore,1270,2,2,0,1,1,1,1,1,12.8920326,77.65503767
5711000,Harlur,Bangalore,1271,2,2,0,0,0,0,0,0,12.8920326,77.65503767
5711000,Harlur,Bangalore,1271,2,2,0,0,0,0,0,0,12.8920326,77.65503767
5711000,Harlur,Bangalore,1271,2,2,0,0,0,0,0,0,12.8920326,77.65503767
8000000,Harlur,Bangalore,1331,2,2,0,1,1,1,1,1,12.8920326,77.65503767
3465000,Harlur,Bangalore,1370,3,3,1,1,1,1,1,1,12.8920326,77.65503767
7706000,Harlur,Bangalore,1376,2,2,0,0,0,1,1,0,12.8920326,77.65503767
6501000,Harlur,Bangalore,1385,2,2,0,0,0,0,0,0,12.8920326,77.65503767
6661000,Harlur,Bangalore,1411,3,3,1,0,0,0,0,0,12.8920326,77.65503767
6811000,Harlur,Bangalore,1451,3,3,1,0,0,0,0,0,12.8920326,77.65503767
8216000,Harlur,Bangalore,1467,2,2,0,0,0,1,1,0,12.8920326,77.65503767
8441000,Harlur,Bangalore,1470,2,2,0,1,1,1,1,1,12.8920326,77.65503767
8441000,Harlur,Bangalore,1470,2,2,0,1,1,1,1,1,12.8920326,77.65503767
8863000,Harlur,Bangalore,1485,3,3,1,1,1,1,1,1,12.8920326,77.65503767
5000000,Harlur,Bangalore,1520,3,3,1,1,1,1,1,1,12.8920326,77.65503767
7242000,Harlur,Bangalore,1541,3,3,1,0,0,0,0,0,12.8920326,77.65503767
8672000,Harlur,Bangalore,1620,3,3,1,1,1,1,1,1,12.8920326,77.65503767
8672000,Harlur,Bangalore,1620,3,3,1,1,1,1,1,1,12.8920326,77.65503767
6000000,Harlur,Bangalore,1630,3,3,1,1,1,1,1,1,12.8920326,77.65503767
8110000,Harlur,Bangalore,1760,3,3,1,1,1,1,1,1,12.8920326,77.65503767
3861000,Harlur,Bangalore,1760,3,3,1,1,1,1,1,1,12.8920326,77.65503767
8816000,Harlur,Bangalore,1830,3,3,1,1,1,1,1,1,12.8920326,77.65503767
5000000,Harlur,Bangalore,1875,3,3,1,1,1,1,1,1,12.8920326,77.65503767
5000000,Harlur,Bangalore,1875,3,3,1,1,1,1,1,1,12.8920326,77.65503767
8306000,Harlur,Bangalore,2805,4,4,1,1,1,1,1,1,12.8920326,77.65503767
4500000,Harlur,Bangalore,2805,4,4,1,1,1,1,1,1,12.8920326,77.65503767
7631111,Harlur,Bangalore,3210,4,4,1,1,1,1,1,1,12.8920326,77.65503767
7800000,Harlur,Bangalore,3265,4,4,1,1,1,1,1,1,12.8920326,77.65503767
3851000,Harlur,Bangalore,3565,4,4,1,1,1,1,1,1,12.8920326,77.65503767
3613000,HBR Layout,Bangalore,760,1,1,0,1,1,1,1,1,13.0358698,77.6323597
3335000,HBR Layout,Bangalore,763,1,1,0,1,1,1,1,1,13.0358698,77.6323597
4240000,HBR Layout,Bangalore,765,1,1,0,1,1,1,1,1,13.0358698,77.6323597
7053000,HBR Layout,Bangalore,1048,2,2,0,1,1,1,1,1,13.0358698,77.6323597
6768000,HBR Layout,Bangalore,1050,2,2,0,1,1,1,1,1,13.0358698,77.6323597
7077000,HBR Layout,Bangalore,1053,2,2,0,1,1,1,1,1,13.0358698,77.6323597
4054000,HBR Layout,Bangalore,1060,2,2,0,1,1,1,1,1,13.0358698,77.6323597
4500000,HBR Layout,Bangalore,1250,2,2,0,1,1,1,1,1,13.0358698,77.6323597
7600000,HBR Layout,Bangalore,2300,4,4,1,1,1,1,1,1,13.0358698,77.6323597
5544000,Hebbal,Bangalore,1016,2,2,0,1,1,1,1,1,13.0382184,77.5919
3217000,Hebbal,Bangalore,1016,2,2,0,1,1,1,1,1,13.0382184,77.5919
3800000,Hebbal,Bangalore,1114,3,3,1,1,1,1,1,1,13.0382184,77.5919
3771111,Hebbal,Bangalore,1210,2,2,0,1,1,1,1,1,13.0382184,77.5919
3771111,Hebbal,Bangalore,1210,2,2,0,1,1,1,1,1,13.0382184,77.5919
6015000,Hebbal,Bangalore,1214,2,2,0,1,1,1,1,1,13.0382184,77.5919
3232000,Hebbal,Bangalore,1214,2,2,0,1,1,1,1,1,13.0382184,77.5919
4100000,Hebbal,Bangalore,1417,2,2,0,1,1,1,1,1,13.0382184,77.5919
3484000,Hebbal,Bangalore,1450,2,2,0,1,1,1,1,1,13.0382184,77.5919
4600000,Hebbal,Bangalore,1480,3,3,1,1,1,1,1,1,13.0382184,77.5919
4700000,Hebbal,Bangalore,1520,3,3,1,1,1,1,1,1,13.0382184,77.5919
6220000,Hebbal,Bangalore,1682,3,3,1,1,1,1,1,1,13.0382184,77.5919
7500000,Hebbal,Bangalore,2028,3,3,1,1,1,1,1,1,13.0382184,77.5919
5750000,Hebbal,Bangalore,2500,3,3,1,1,1,1,1,1,13.0382184,77.5919
7450000,Hebbal,Bangalore,2850,3,3,1,1,1,1,1,1,13.0382184,77.5919
5100000,Hebbal,Bangalore,3100,3,3,1,1,1,1,1,1,13.0382184,77.5919
4600000,Hebbal,Bangalore,3125,3,3,1,1,1,1,1,1,13.0382184,77.5919
7600000,Hebbal,Bangalore,3335,4,4,1,1,1,1,1,1,13.0382184,77.5919
3100000,Hebbal,Bangalore,3441,3,3,1,1,1,1,1,1,13.0382184,77.5919
6800000,Hebbal,Bangalore,3450,3,3,1,1,1,1,1,1,13.0382184,77.5919
5600000,Hebbal,Bangalore,3450,3,3,1,1,1,1,1,1,13.0382184,77.5919
5100000,Hebbal,Bangalore,3450,3,3,1,1,1,1,1,1,13.0382184,77.5919
4300000,Hebbal,Bangalore,3714,3,3,1,1,1,1,1,1,13.0382184,77.5919
4054000,Hebbal,Bangalore,3815,4,4,1,1,1,1,1,1,13.0382184,77.5919
6800000,Hebbal,Bangalore,3860,4,4,1,1,1,1,1,1,13.0382184,77.5919
7800000,Hebbal,Bangalore,4150,3,3,1,1,1,1,1,1,13.0382184,77.5919
4800000,Hebbal,Bangalore,4450,4,4,1,1,1,1,1,1,13.0382184,77.5919
7840000,Hebbal,Bangalore,4800,5,5,2,1,1,1,1,1,13.0382184,77.5919
3260000,Hebbal,Bangalore,7541,5,5,2,1,1,1,1,1,13.0382184,77.5919
8100000,Hebbal,Bangalore,8500,5,5,2,1,1,1,1,1,13.0382184,77.5919
7250000,hebbal kempapura,Bangalore,1060,2,2,0,1,1,1,1,1,13.050194,77.6075951
4320000,Hegde Nagar,Bangalore,2162,3,3,1,1,1,1,1,1,13.0720352,77.6333905
4550000,Hennagara,Bangalore,1010,2,2,0,1,1,1,1,1,12.7883084,77.6733345
5782000,Hennagara Main Road,Bangalore,735,1,1,0,1,1,1,1,1,12.7959877,77.681772
6025000,Hennagara Main Road,Bangalore,1060,2,2,0,1,1,1,1,1,12.7959877,77.681772
4300000,Hennur,Bangalore,550,1,1,0,1,1,1,1,1,13.0258087,77.6305067
3704111,Hennur,Bangalore,1005,2,2,0,1,1,1,1,1,13.0258087,77.6305067
5000000,Hennur,Bangalore,1006,2,2,0,1,1,1,1,1,13.0258087,77.6305067
7718111,Hennur,Bangalore,1031,1,1,0,1,1,1,1,1,13.0258087,77.6305067
7501111,Hennur,Bangalore,1131,2,2,0,1,1,1,1,1,13.0258087,77.6305067
5703000,Hennur,Bangalore,1135,2,2,0,1,1,1,1,1,13.0258087,77.6305067
8000000,Hennur,Bangalore,1143,3,3,1,1,1,1,1,1,13.0258087,77.6305067
4318000,Hennur,Bangalore,1143,2,2,0,1,1,1,1,1,13.0258087,77.6305067
8100000,Hennur,Bangalore,1180,2,2,0,0,0,0,0,0,13.0258087,77.6305067
8100000,Hennur,Bangalore,1180,2,2,0,0,0,0,0,0,13.0258087,77.6305067
3864000,Hennur,Bangalore,1180,2,2,0,1,1,1,1,1,13.0258087,77.6305067
7326000,Hennur,Bangalore,1250,2,2,0,1,1,1,1,1,13.0258087,77.6305067
5200000,Hennur,Bangalore,1250,2,2,0,1,1,1,1,1,13.0258087,77.6305067
3888000,Hennur,Bangalore,1250,2,2,0,1,1,1,1,1,13.0258087,77.6305067
6017000,Hennur,Bangalore,1266,2,2,0,1,1,1,1,1,13.0258087,77.6305067
7000000,Hennur,Bangalore,1411,3,3,1,1,1,1,1,1,13.0258087,77.6305067
6011000,Hennur,Bangalore,1411,3,3,1,1,1,1,1,1,13.0258087,77.6305067
4100000,Hennur,Bangalore,1417,2,2,0,1,1,1,1,1,13.0258087,77.6305067
6534111,Hennur,Bangalore,1418,3,3,1,1,1,1,1,1,13.0258087,77.6305067
7800000,Hennur,Bangalore,1422,3,3,1,1,1,1,1,1,13.0258087,77.6305067
6000000,Hennur,Bangalore,1422,3,3,1,1,1,1,1,1,13.0258087,77.6305067
6000000,Hennur,Bangalore,1422,3,3,1,1,1,1,1,1,13.0258087,77.6305067
5172000,Hennur,Bangalore,1471,2,2,0,0,0,1,1,0,13.0258087,77.6305067
6174000,Hennur,Bangalore,1800,3,3,1,1,1,1,1,1,13.0258087,77.6305067
7418111,Hennur,Bangalore,1805,3,3,1,1,1,1,1,1,13.0258087,77.6305067
5750000,Hennur,Bangalore,1815,3,3,1,1,1,1,1,1,13.0258087,77.6305067
6015000,Hennur,Bangalore,1820,3,3,1,1,1,1,1,1,13.0258087,77.6305067
6528000,Hennur,Bangalore,2061,3,3,1,1,1,1,1,1,13.0258087,77.6305067
4505000,Hennur,Bangalore,2061,3,3,1,1,1,1,1,1,13.0258087,77.6305067
5556000,Hennur,Bangalore,2187,3,3,1,1,1,1,1,1,13.0258087,77.6305067
8621000,Hennur,Bangalore,2574,3,3,1,1,1,1,1,1,13.0258087,77.6305067
4100000,Hennur Main Road,Bangalore,1170,3,3,1,1,1,1,1,1,13.0133352,77.6262902
3030000,Hennur Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,13.0133352,77.6262902
6528000,Hennur Main Road,Bangalore,1550,3,3,1,1,1,1,1,1,13.0133352,77.6262902
3180000,Hennur Road,Bangalore,1010,2,2,0,1,1,1,1,1,13.0377501,77.6303396
7000000,Hennur Road,Bangalore,1015,2,2,0,1,1,1,1,1,13.0377501,77.6303396
3100000,Hennur Road,Bangalore,1185,2,2,0,1,1,1,1,1,13.0377501,77.6303396
2848000,Hennur Road,Bangalore,1185,2,2,0,1,1,1,1,1,13.0377501,77.6303396
8400000,Hennur Road,Bangalore,1380,3,3,1,1,1,1,1,1,13.0377501,77.6303396
3083000,Hennur Road,Bangalore,1460,3,3,1,1,1,1,1,1,13.0377501,77.6303396
8126000,Hennur Road,Bangalore,1482,3,3,1,1,1,1,1,1,13.0377501,77.6303396
7545111,Hennur Road,Bangalore,1482,3,3,1,1,1,1,1,1,13.0377501,77.6303396
7367000,Hennur Road,Bangalore,1482,3,3,1,1,1,1,1,1,13.0377501,77.6303396
6403000,Hennur Road,Bangalore,1482,3,3,1,1,1,1,1,1,13.0377501,77.6303396
4260000,Hennur Road,Bangalore,1482,3,3,1,1,1,1,1,1,13.0377501,77.6303396
3100000,Hennur Road,Bangalore,1482,3,3,1,1,1,1,1,1,13.0377501,77.6303396
6011000,Horamavu,Bangalore,1012,2,2,0,1,1,1,1,1,13.0273312,77.6601508
5605000,Horamavu,Bangalore,1013,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4831000,Horamavu,Bangalore,1028,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4845000,Horamavu,Bangalore,1031,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4855000,Horamavu,Bangalore,1033,2,2,0,0,0,1,0,0,13.0273312,77.6601508
8006000,Horamavu,Bangalore,1035,1,1,0,1,1,1,1,1,13.0273312,77.6601508
3150000,Horamavu,Bangalore,1035,1,1,0,1,1,1,1,1,13.0273312,77.6601508
4888000,Horamavu,Bangalore,1040,1,1,0,0,0,1,0,0,13.0273312,77.6601508
4888000,Horamavu,Bangalore,1040,1,1,0,0,0,1,0,0,13.0273312,77.6601508
4545000,Horamavu,Bangalore,1045,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4545000,Horamavu,Bangalore,1045,2,2,0,0,0,1,0,0,13.0273312,77.6601508
5171000,Horamavu,Bangalore,1050,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4572000,Horamavu,Bangalore,1050,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4611000,Horamavu,Bangalore,1062,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4611000,Horamavu,Bangalore,1062,2,2,0,0,0,1,0,0,13.0273312,77.6601508
5600000,Horamavu,Bangalore,1065,2,2,0,1,1,1,1,1,13.0273312,77.6601508
6016000,Horamavu,Bangalore,1066,2,2,0,1,1,1,1,1,13.0273312,77.6601508
6767000,Horamavu,Bangalore,1067,2,2,0,1,1,1,1,1,13.0273312,77.6601508
5000000,Horamavu,Bangalore,1068,2,2,0,1,1,1,1,1,13.0273312,77.6601508
5224000,Horamavu,Bangalore,1071,2,2,0,1,1,1,1,1,13.0273312,77.6601508
7843000,Horamavu,Bangalore,1075,2,2,0,1,1,1,1,1,13.0273312,77.6601508
5475000,Horamavu,Bangalore,1075,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4032000,Horamavu,Bangalore,1075,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4100000,Horamavu,Bangalore,1080,2,2,0,1,1,1,1,1,13.0273312,77.6601508
3870000,Horamavu,Bangalore,1080,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4737000,Horamavu,Bangalore,1081,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4737000,Horamavu,Bangalore,1081,2,2,0,0,0,1,0,0,13.0273312,77.6601508
5300000,Horamavu,Bangalore,1100,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4785000,Horamavu,Bangalore,1100,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4785000,Horamavu,Bangalore,1100,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4100000,Horamavu,Bangalore,1100,2,2,0,0,0,1,1,0,13.0273312,77.6601508
5810000,Horamavu,Bangalore,1102,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4400000,Horamavu,Bangalore,1102,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4815000,Horamavu,Bangalore,1107,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4815000,Horamavu,Bangalore,1107,2,2,0,0,0,1,0,0,13.0273312,77.6601508
6631000,Horamavu,Bangalore,1110,2,2,0,0,0,1,1,0,13.0273312,77.6601508
4000000,Horamavu,Bangalore,1114,2,2,0,1,1,1,1,1,13.0273312,77.6601508
3850000,Horamavu,Bangalore,1115,2,2,0,1,1,1,1,1,13.0273312,77.6601508
6664000,Horamavu,Bangalore,1116,2,2,0,0,0,1,1,0,13.0273312,77.6601508
4854000,Horamavu,Bangalore,1116,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4854000,Horamavu,Bangalore,1116,2,2,0,0,0,1,0,0,13.0273312,77.6601508
3771111,Horamavu,Bangalore,1120,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4880000,Horamavu,Bangalore,1122,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4880000,Horamavu,Bangalore,1122,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4700000,Horamavu,Bangalore,1125,2,2,0,0,0,1,1,0,13.0273312,77.6601508
5100000,Horamavu,Bangalore,1140,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4172000,Horamavu,Bangalore,1143,2,2,0,0,0,1,0,0,13.0273312,77.6601508
4172000,Horamavu,Bangalore,1143,2,2,0,0,0,1,0,0,13.0273312,77.6601508
5001000,Horamavu,Bangalore,1154,2,2,0,1,1,1,1,1,13.0273312,77.6601508
5001000,Horamavu,Bangalore,1154,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4806000,Horamavu,Bangalore,1154,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4806000,Horamavu,Bangalore,1154,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4806000,Horamavu,Bangalore,1154,2,2,0,1,1,1,1,1,13.0273312,77.6601508
5050000,Horamavu,Bangalore,1161,2,2,0,0,0,1,0,0,13.0273312,77.6601508
5050000,Horamavu,Bangalore,1161,2,2,0,0,0,1,0,0,13.0273312,77.6601508
6483000,Horamavu,Bangalore,1170,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4320000,Horamavu,Bangalore,1170,2,2,0,1,1,1,1,1,13.0273312,77.6601508
6581000,Horamavu,Bangalore,1181,2,2,0,0,0,1,1,0,13.0273312,77.6601508
5008000,Horamavu,Bangalore,1200,2,2,0,1,1,1,1,1,13.0273312,77.6601508
3771111,Horamavu,Bangalore,1215,2,2,0,1,1,1,1,1,13.0273312,77.6601508
6717000,Horamavu,Bangalore,1220,2,2,0,0,0,1,1,0,13.0273312,77.6601508
6717000,Horamavu,Bangalore,1220,2,2,0,0,0,1,1,0,13.0273312,77.6601508
6717000,Horamavu,Bangalore,1220,2,2,0,0,0,1,1,0,13.0273312,77.6601508
6812000,Horamavu,Bangalore,1237,2,2,0,0,0,1,1,0,13.0273312,77.6601508
4212000,Horamavu,Bangalore,1270,2,2,0,1,1,1,1,1,13.0273312,77.6601508
5045000,Horamavu,Bangalore,1300,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4158000,Horamavu,Bangalore,1300,2,2,0,1,1,1,1,1,13.0273312,77.6601508
6300000,Horamavu,Bangalore,1314,3,3,1,1,1,1,1,1,13.0273312,77.6601508
6400000,Horamavu,Bangalore,1315,3,3,1,1,1,1,1,1,13.0273312,77.6601508
5300000,Horamavu,Bangalore,1315,3,3,1,1,1,1,1,1,13.0273312,77.6601508
5200000,Horamavu,Bangalore,1407,1,1,0,0,0,1,1,0,13.0273312,77.6601508
8521000,Horamavu,Bangalore,1532,3,3,1,0,0,1,1,0,13.0273312,77.6601508
8763000,Horamavu,Bangalore,1538,3,3,1,0,0,1,1,0,13.0273312,77.6601508
8157000,Horamavu,Bangalore,1573,3,3,1,0,0,1,1,0,13.0273312,77.6601508
4350000,Horamavu,Bangalore,1606,2,2,0,1,1,1,1,1,13.0273312,77.6601508
4217000,Horamavu,Bangalore,1676,3,3,1,1,1,1,1,1,13.0273312,77.6601508
7703000,Hosa Road,Bangalore,655,1,1,0,1,1,1,1,1,12.8745431,77.6684334
6731000,Hosa Road,Bangalore,655,1,1,0,1,1,1,1,1,12.8745431,77.6684334
